f10,f02,f07,f18,f15,f21,Month,f12,f06,f04,f19,f05,f20,f16,f09,f17,f14,f03,f08,f11,f01,f13,label
0,0.0,-0.3027,-0.3988,-0.1803,2,Mar,0,-0.3917,2,0,0,0.0,203.15,0.0,0.0284,6,2,7,0.0,0.0,0.051111111,0
1,0.0,0.4114,-0.3623,-0.9877,2,Mar,1,-0.5036,2,0,0,0.0,157.5,30.0,0.0333,7,3,3,0.0,0.0,0.025,0
0,14.38546841,1.4668,-0.3939,-0.5018,2,Nov,1,0.9876,2,0,0,0.0,4350.647321,0.0,0.0027,77,2,1,0.012727273,0.0,0.023842532,0
0,7.882377258,0.5615,-0.9977,-0.8335,1,Mar,1,0.2779,1,0,0,0.0,1551.666667,22.0,0.2,52,2,3,0.001818182,0.0,0.019393939,0
0,0.0,-0.5472,-0.3866,-0.0716,2,June,0,-0.1488,2,0,0,0.0,316.1333333,0.0,0.1,8,13,3,0.0,0.0,0.05,0
0,0.0,-0.2211,-1.6866,-1.7447,1,May,0,0.8152,1,0,1,1.0,1144.0,0.0,0.0667,5,3,4,0.12,0.0,0.133333333,0
0,0.0,-0.6794,-1.2015,-0.9171,2,Dec,0,0.702,2,0,1,0.0,1283.75,0.0,0.0144,28,2,1,0.014285714,0.0,0.023809524,0
0,0.0,-0.0245,-0.8494,-0.5147,2,Nov,0,-0.8757,2,0,1,0.0,18.0,0.0,0.0069,2,6,2,0.0,0.0,0.1,0
0,0.0,-1.3869,-1.4673,-0.3336,1,Nov,5,1.2494,1,4,0,0.0,5757.853961,316.5,0.2,144,2,1,0.002968037,185.5,0.014030074,0
0,0.0,0.802,-1.1446,-0.8742,1,May,0,0.4328,1,0,0,0.4,246.9333333,0.0,0.0381,10,2,8,0.006666667,0.0,0.01,0
0,0.0,0.1792,0.9736,0.6383,2,Nov,0,0.9189,2,0,0,0.0,2886.841667,0.0,0.06,59,2,3,0.0,0.0,0.025574713,0
0,2.705833333,0.5803,0.4198,0.3573,2,May,0,0.4956,2,0,1,0.0,676.1666667,0.0,0.2,24,4,6,0.0,0.0,0.008333333,1
0,0.0,-0.0617,0.6364,1.0447,2,Mar,1,1.014,3,0,0,0.0,2161.979365,0.0,0.1,34,1,1,0.00625,0.0,0.020233586,0
1,0.0,-0.0401,-1.3352,-0.5116,2,Dec,1,0.0202,2,0,0,0.0,543.0,3.0,0.01,13,2,1,0.0,0.0,0.008333333,0
0,0.0,0.1714,-0.8513,-0.4258,1,Dec,0,0.0454,1,3,0,0.0,1042.507143,0.0,0.026,36,1,3,0.01025641,13.0,0.027136752,0
0,0.0,0.0924,0.0603,0.1879,2,May,0,0.6314,3,0,0,0.8,2347.716667,0.0,0.0598,72,13,1,0.028169014,0.0,0.037793427,0
0,0.0,0.9544,0.854,0.6564,2,Nov,0,0.3563,3,0,1,0.0,476.8666667,0.0,0.008,21,2,1,0.00952381,0.0,0.034126984,0
0,0.0,0.7874,-0.6843,-0.4505,2,May,1,-2.3539,2,0,0,0.8,4.0,4.0,0.0238,1,5,3,0.0,0.0,0.016666667,0
1,0.0,-1.9746,1.3706,0.5942,2,Dec,4,0.8809,2,0,1,0.0,731.0,1946.0,0.0232,31,2,4,0.0,0.0,0.005882353,0
0,0.0,0.2624,-0.5412,-0.903,10,Dec,0,-0.5251,2,0,0,0.0,445.5833333,0.0,0.0157,25,1,1,0.004,0.0,0.024,0
0,30.81857956,3.1645,0.2938,0.1666,2,Nov,1,0.4765,2,2,0,0.0,424.75,11.83333333,0.1,31,1,3,0.019047619,27.0,0.039292517,1
0,24.12558571,0.3995,1.6855,1.603,1,June,3,0.0103,1,0,0,0.0,652.5666667,29.2,0.0209,17,3,6,0.022222222,0.0,0.033333333,1
0,0.0,0.3711,0.745,0.5653,2,Nov,3,0.0232,2,3,0,0.0,281.425,57.425,0.0125,11,2,4,0.004166667,55.0,0.053125,0
1,0.0,-0.42,0.9217,1.4164,2,Mar,2,-0.1357,2,0,0,0.0,249.5,55.0,0.0002,6,2,7,0.0,0.0,0.033333333,0
0,14.55428571,-0.5802,-0.9345,-1.0185,2,May,0,0.3939,2,0,0,0.0,789.6666667,0.0,0.0326,15,2,3,0.0,0.0,0.014285714,1
0,0.0,1.1847,-0.8375,-0.8167,2,May,2,-0.9866,1,0,0,0.0,119.0,0.0,0.0105,8,2,1,0.075,0.0,0.1,0
0,14.67198629,1.7104,0.3218,0.4979,2,Nov,11,2.1546,2,0,0,0.0,4251.208187,233.475,0.0024,118,2,1,0.0,0.0,0.012659622,1
0,0.0,-2.1546,0.5949,0.7838,2,Mar,0,-3.0757,3,0,0,0.0,0.0,0.0,0.0222,1,3,1,0.2,0.0,0.2,0
0,0.0,-0.258,-0.8284,-0.8953,2,May,0,-0.2017,3,0,0,0.0,1728.025397,0.0,0.052,55,6,1,0.049318182,0.0,0.071645022,0
0,0.0,0.5112,0.0742,-0.7033,2,May,8,0.3789,2,1,1,0.0,2107.583333,131.3333333,0.0222,95,4,4,0.0,4.0,0.004166667,0
1,0.0,0.607,-0.9226,-1.1954,2,June,2,-0.3365,2,0,0,0.0,521.8666667,35.2,0.025,15,2,9,0.0,0.0,0.00625,0
0,0.0,-1.4272,-2.1643,-1.4672,2,Dec,2,-0.0437,2,0,0,0.0,91.25,12.0,0.08,8,10,6,0.0,0.0,0.02,0
0,0.0,0.6712,-1.0364,-0.9221,4,May,0,-0.5297,2,0,0,0.0,50.0,0.0,0.2,6,3,3,0.0,0.0,0.033333333,0
0,17.24870115,1.1392,1.8932,2.5891,2,May,4,-0.0691,2,4,0,0.0,1859.083333,120.0,0.0386,52,13,2,0.010344828,64.0,0.018390805,1
0,54.76629511,-0.3747,-1.2309,-0.9637,1,Dec,1,-0.512,1,0,0,0.0,372.8166667,68.5,0.025,11,2,1,0.0,0.0,0.036363636,1
0,0.0,-0.2664,0.7564,1.0604,5,Nov,0,-0.6721,2,0,1,0.0,255.0,0.0,0.0667,3,3,8,0.0,0.0,0.066666667,0
0,0.0,0.632,-1.7812,-1.3622,2,Mar,0,0.1899,2,0,0,0.0,903.0,0.0,0.0714,3,1,1,0.0,0.0,0.066666667,0
0,0.0,0.9549,-1.7509,-1.8677,1,Nov,0,-0.56,4,0,1,0.0,357.75,0.0,0.1286,7,10,4,0.014285714,0.0,0.077142857,0
0,0.0,-0.1724,-0.6174,-0.8986,1,Dec,5,0.9171,1,2,1,0.0,1355.483333,479.25,0.027,41,2,3,0.0,81.0,0.007142857,0
0,0.0,1.3574,-0.4035,-0.0705,2,May,0,-2.3295,2,0,0,0.0,0.0,0.0,0.2,1,4,1,0.2,0.0,0.2,0
0,29.71496014,0.0055,1.4703,1.6068,2,Nov,4,0.3619,2,3,0,0.0,1483.457143,107.8,0.0083,27,2,9,0.022222222,1236.2,0.036111111,0
0,59.96777143,1.3667,0.6749,0.9909,1,May,7,0.6732,1,1,0,0.2,1038.797619,161.25,0.0269,32,2,4,0.0,0.0,0.015714286,1
1,0.0,0.8008,1.5401,1.0967,2,Nov,0,-0.4594,2,0,1,0.0,372.0833333,0.0,0.0593,15,2,1,0.0,0.0,0.04,0
0,0.0,-0.9209,-2.0342,-2.257,1,Nov,0,-1.3677,1,2,0,0.0,56.75,0.0,0.0333,3,2,1,0.1,0.0,0.125,0
0,11.01940759,0.0862,-0.1042,0.2814,2,Dec,10,0.9911,2,0,0,0.0,1853.286538,303.9279762,0.0148,82,2,3,0.0,0.0,0.015957265,0
0,0.0,-1.1232,1.19,1.8552,1,May,0,-1.4898,1,0,1,0.0,12.0,0.0,0.0136,1,1,4,0.0,0.0,0.1,0
0,10.78136364,-1.4964,-0.6259,-0.6057,1,Mar,11,0.6135,1,0,0,0.0,1849.833333,1640.590909,0.2,16,3,2,0.0,0.0,0.013636364,0
1,0.0,-0.6404,-0.189,-0.2527,2,Mar,3,-0.2601,3,0,0,0.0,145.8333333,107.0,0.03,4,1,7,0.0,0.0,0.016666667,0
0,13.40247586,-0.7371,-0.0692,0.4612,2,May,1,1.2737,2,1,0,0.0,1518.903694,20.5,0.0225,57,4,1,0.0,13.0,0.022947455,0
0,0.0,-0.0731,0.3878,0.0407,2,Nov,0,-2.1047,2,0,1,0.0,28.25,0.0,0.0333,5,2,1,0.08,0.0,0.093333333,0
0,20.11392747,1.5276,-1.1274,-1.0862,2,Nov,3,0.764,4,0,0,0.0,1572.2,89.5,0.0188,48,3,1,0.017687075,0.0,0.0388854,1
0,0.0,-0.0743,-0.116,-0.2627,2,May,0,0.9369,2,0,0,0.2,1026.75,0.0,0.15,26,3,1,0.0,0.0,0.022222222,0
0,0.0,-0.6659,-0.2805,0.0883,1,Nov,0,-0.2345,1,0,0,0.0,435.3333333,0.0,0.004,11,3,1,0.063636364,0.0,0.104242424,0
0,0.0,0.225,-0.761,-0.874,2,May,0,0.6567,2,0,0,0.6,1360.5,0.0,0.0111,18,3,6,0.016666667,0.0,0.040740741,0
0,2.188718519,0.0573,-0.3905,-0.6746,4,Mar,0,1.2797,2,0,1,0.0,1643.435516,0.0,0.024,37,2,3,0.005555556,0.0,0.032271242,1
1,0.0,-0.0315,0.7531,0.1625,4,Dec,1,-0.4258,2,0,0,0.0,207.5416667,49.5,0.0286,14,2,1,0.0,0.0,0.015384615,0
0,24.897,2.1751,-0.0453,-0.047,2,May,6,0.7415,2,3,0,0.0,1971.194444,124.8611111,0.0045,25,4,5,0.007142857,243.0,0.030238095,1
0,0.0,-0.1166,0.3721,0.3425,10,May,0,-2.9871,2,0,0,0.6,3.0,0.0,0.0182,2,1,3,0.0,0.0,0.1,0
0,0.0,-2.0607,-1.4589,-1.3638,2,Nov,1,0.9343,2,1,0,0.0,2269.336111,9.0,0.0066,18,2,7,0.0,26.5,0.017160494,0
0,23.82324931,-1.4276,0.0234,0.8929,2,Nov,0,0.0612,2,0,1,0.0,1461.833333,0.0,0.0118,21,1,1,0.021052632,0.0,0.036842105,1
0,0.0,0.8535,0.5127,1.2969,2,Mar,0,1.3528,2,1,0,0.0,1418.25,0.0,0.05,15,1,3,0.0,255.0,0.00625,0
0,0.0,0.6739,-1.9717,-1.5583,7,Dec,0,-3.1269,3,0,0,0.0,0.0,0.0,0.024,2,1,3,0.2,0.0,0.2,0
0,0.0,-0.0407,0.4091,0.5302,2,Dec,2,0.8457,3,0,0,0.0,3391.68588,20.0,0.0267,66,1,8,0.028955224,0.0,0.038335618,0
0,0.0,1.0745,-2.0031,-1.7281,2,May,0,0.4701,3,0,0,0.0,326.0,0.0,0.2,9,2,4,0.0,0.0,0.055555556,0
0,0.0,0.4214,0.5203,-0.2544,2,Mar,2,0.3424,2,0,0,0.0,660.1666667,21.0,0.0101,11,3,1,0.0,0.0,0.016666667,0
1,20.60836364,1.5692,-0.0446,-0.5022,2,May,0,1.1325,2,0,0,0.0,1160.0,0.0,0.0027,11,4,1,0.0,0.0,0.018181818,1
0,0.0,-0.8577,0.4898,0.7362,4,Nov,0,-3.4337,2,0,0,0.0,0.0,0.0,0.0095,1,3,3,0.2,0.0,0.2,0
0,0.0,1.1765,0.1276,0.1781,2,May,0,-0.8619,3,0,1,1.0,25.0,0.0,0.1,3,3,3,0.066666667,0.0,0.133333333,0
0,0.0,1.8891,1.8416,1.218,2,Nov,2,0.6955,3,0,1,0.0,1275.26927,136.4,0.2,41,3,4,0.0,0.0,0.013461742,0
0,13.66158824,1.5661,-0.6963,-0.0636,10,May,6,0.8671,2,3,1,1.0,1690.790351,389.75,0.0125,65,1,2,0.014642857,545.0,0.034671498,0
0,0.0,0.2212,0.6784,0.5181,2,May,0,-0.219,1,0,0,0.2,224.0,0.0,0.0083,18,4,3,0.011764706,0.0,0.02254902,0
0,0.0,0.3989,0.7426,0.6373,1,Nov,0,0.3737,1,0,0,0.0,421.6,0.0,0.0162,10,4,1,0.0,0.0,0.011111111,0
0,0.0,1.225,0.1849,0.273,2,Mar,0,0.1572,3,0,0,0.0,644.125,0.0,0.0304,18,10,3,0.00625,0.0,0.021924603,0
0,0.0,-0.2599,0.7182,0.7024,2,May,0,-0.4942,2,0,0,0.0,59.0,0.0,0.0168,7,3,2,0.0,0.0,0.028571429,0
0,0.0,0.973,-0.504,-1.2403,2,Nov,5,1.2712,2,0,0,0.0,3363.182143,59.5,0.0105,116,2,1,0.000420168,0.0,0.014048347,0
1,0.0,-0.6486,-0.3271,-0.4947,2,Dec,7,0.3632,2,0,0,0.0,1286.916667,490.5,0.0189,43,1,3,0.0,0.0,0.01037037,0
0,0.0,1.4465,0.9867,1.6978,2,Dec,8,1.1553,2,2,0,0.0,1167.321429,160.5,0.0203,56,1,3,0.004761905,5.0,0.018915344,0
1,0.0,1.3449,-0.5991,-0.6106,2,May,2,-1.6033,1,0,0,0.0,95.5,88.0,0.105,3,2,3,0.0,0.0,0.02,0
0,2.385969641,1.5242,0.7783,0.621,4,June,6,0.2781,2,2,1,0.0,1688.2494,174.4571429,0.02,107,2,1,0.0,24.2,0.016407828,0
0,2.480024644,1.5911,-0.2257,-0.5036,2,Nov,1,0.1776,4,0,0,0.0,1210.917778,39.2,0.0333,26,1,1,0.014814815,0.0,0.014814815,1
0,0.0,-1.0412,-1.0794,-0.8627,5,May,1,0.4945,2,0,0,0.6,1229.166667,8.0,0.0154,51,6,4,0.0,0.0,0.019230769,0
0,0.0,0.3834,-1.2581,-1.4143,2,Nov,3,0.3944,2,2,0,0.0,1751.847727,89.75,0.075,36,1,7,0.005263158,16.0,0.023684211,0
0,0.0,0.3464,-0.1175,0.871,2,Mar,0,-0.6286,2,0,0,0.0,56.0,0.0,0.0389,5,1,1,0.0,0.0,0.08,0
1,17.5336164,0.9241,-0.4003,-0.675,2,Nov,1,1.2592,2,0,1,0.0,1183.0,6.0,0.0255,14,10,6,0.0,0.0,0.004761905,1
0,0.0,0.0385,1.3252,1.0131,4,Mar,0,-0.6908,2,0,0,0.0,233.0,0.0,0.0472,4,1,2,0.05,0.0,0.075,0
1,0.0,2.1268,0.2049,-0.3945,2,Dec,2,-0.8443,2,0,0,0.0,96.0,33.75,0.0714,6,2,4,0.0,0.0,0.025,0
0,68.20038032,0.4936,0.568,0.8236,2,Dec,2,0.538,2,0,0,0.0,1031.083333,95.0,0.0315,20,10,1,0.0,0.0,0.021052632,0
0,0.0,1.1571,-0.3209,0.0839,1,Dec,0,-1.4255,1,0,1,0.0,16.0,0.0,0.0364,7,2,1,0.0,0.0,0.033333333,0
1,0.0,0.6801,-3.6035,-3.529,2,Dec,0,0.6179,2,0,0,0.0,2199.5,0.0,0.0043,33,2,6,0.0,0.0,0.008080808,0
0,0.0,-0.49,-0.577,-0.4068,2,May,0,-0.7138,2,0,0,0.8,64.33333333,0.0,0.014,6,1,1,0.0,0.0,0.006666667,0
0,10.51809524,1.4696,-0.0422,-0.074,2,May,0,-0.0208,2,0,1,0.0,892.0,0.0,0.0287,22,4,7,0.0,0.0,0.00952381,1
0,28.18955966,0.8548,-0.7579,-0.2921,2,Nov,2,-0.0656,3,0,0,0.0,523.25,15.0,0.1,19,8,1,0.0375,0.0,0.046666667,1
0,10.21771151,2.0054,-1.4738,-1.4268,2,Nov,8,1.5203,2,3,0,0.0,5358.375439,46.875,0.0441,111,11,1,0.0,10.0,0.011957672,1
0,11.19189333,0.3258,1.9331,2.1899,10,May,1,0.3767,2,1,0,0.2,1916.9,5.0,0.07,35,3,6,0.0,292.0,0.015555556,1
0,0.0,-1.0389,0.9155,0.7268,3,Nov,3,-0.5441,3,0,0,0.0,708.25,289.0,0.02,5,10,1,0.0,0.0,0.025,0
1,80.68062856,1.0755,0.0639,-0.0929,2,Mar,2,1.6982,2,0,0,0.0,2881.133333,21.0,0.0377,65,2,4,0.0,0.0,0.002985075,1
0,0.0,0.3019,1.9095,2.2741,2,Nov,4,0.8177,3,0,0,0.0,2130.693837,155.0,0.2,31,3,8,0.025,0.0,0.032482778,0
0,0.0,-0.385,0.5381,0.5214,1,May,0,-2.3282,1,0,0,0.0,0.0,0.0,0.0143,1,3,1,0.2,0.0,0.2,0
0,0.0,-0.3426,1.2304,0.539,2,May,0,-2.1864,2,0,0,0.6,33.0,0.0,0.1,4,3,1,0.1,0.0,0.15,0
0,0.0,0.207,-0.0867,-0.2373,5,Nov,0,-1.0709,2,0,0,0.0,19.0,0.0,0.0052,3,10,3,0.066666667,0.0,0.133333333,0
0,0.0,0.0298,1.8493,1.6398,1,Mar,1,-1.0125,1,0,0,0.0,19.0,0.0,0.0267,1,1,3,0.0,0.0,0.1,0
0,0.0,-0.2369,0.6465,0.9395,2,May,0,0.6392,2,0,1,0.0,203.0,0.0,0.0431,8,2,5,0.0125,0.0,0.0375,0
0,0.0,0.9283,-0.1549,0.2445,4,May,0,-0.8589,2,0,0,0.6,110.5,0.0,0.0057,9,3,6,0.0,0.0,0.05,0
0,0.0,0.2239,-1.1595,-1.3493,1,Nov,0,-0.3782,1,0,0,0.0,231.75,0.0,0.021,12,1,2,0.0,0.0,0.016666667,0
0,8.024865728,1.9601,-0.2303,-0.8176,2,Nov,5,0.6371,2,3,0,0.0,8591.591742,85.33333333,0.12,213,10,1,0.003993856,8.0,0.01587654,1
0,0.0,0.5953,1.5414,1.9563,1,May,0,-1.6447,1,0,1,0.0,14.0,0.0,0.0107,4,2,3,0.0,0.0,0.05,0
0,0.0,-0.6829,-1.1655,-1.4274,1,Nov,1,1.2329,1,0,0,0.0,1608.214286,28.5,0.1,79,3,3,0.002597403,0.0,0.007748918,0
1,0.0,-0.0807,0.3043,0.4276,2,Dec,3,-0.531,3,0,0,0.0,175.175,96.0,0.0333,12,2,8,0.02,0.0,0.031111111,0
0,0.0,1.0322,1.3627,1.4559,5,Nov,0,-0.0766,2,0,0,0.0,54.5,0.0,0.0159,3,3,2,0.0,0.0,0.066666667,0
0,0.0,0.2934,-0.4629,-0.2501,2,Mar,0,0.7841,2,1,0,0.0,1411.0,0.0,0.0429,1,2,1,0.0,1411.0,0.1,0
0,0.0,1.757,1.605,1.8496,2,Nov,1,1.0004,3,0,0,0.0,1767.4,3.0,0.2,34,3,4,0.011515152,0.0,0.039004329,0
0,0.0,0.0785,-0.3344,-0.1202,2,Mar,5,0.7757,2,0,0,0.0,1507.333333,129.5,0.0403,13,2,3,0.016666667,0.0,0.028125,0
1,0.0,-0.1561,-0.1713,-0.59,1,Nov,5,0.0114,1,0,1,0.0,135.0833333,87.75,0.0211,6,2,2,0.0,0.0,0.009090909,0
0,0.0,-0.9332,-0.2728,-0.4782,2,May,0,-1.1138,2,0,0,0.6,34.33333333,0.0,0.025,6,3,2,0.033333333,0.0,0.05,0
0,0.0,-1.822,-0.1212,0.1847,1,Mar,0,-0.1761,1,0,0,0.0,161.3333333,0.0,0.075,5,3,1,0.0,0.0,0.05,0
0,3.333835543,-0.9153,0.505,0.77,2,Dec,4,0.9702,2,0,0,0.0,4446.303175,598.375,0.0348,126,2,3,0.001538462,0.0,0.015567766,0
0,0.0,1.6661,-1.9595,-1.589,2,May,5,0.3016,3,0,0,0.0,90.33333333,77.5,0.0234,5,13,1,0.025,0.0,0.04375,0
0,0.0,-1.614,1.2305,0.5986,2,Nov,0,0.5131,3,0,0,0.0,466.125,0.0,0.0205,12,3,1,0.0,0.0,0.022222222,0
0,7.753880158,2.5375,0.1042,0.3274,2,Mar,11,0.5035,2,9,0,0.0,3641.213151,2047.234848,0.0085,45,2,1,0.002636535,1146.666667,0.014311471,1
0,0.0,0.8593,-0.072,0.2146,2,Mar,2,-1.4704,4,0,0,0.0,142.0,36.0,0.0667,13,8,4,0.0,0.0,0.013333333,0
0,0.0,-2.0985,-1.556,-2.0024,1,May,0,-0.5393,1,0,0,0.0,203.6666667,0.0,0.0111,7,2,1,0.0,0.0,0.00952381,0
0,0.0,-0.6652,1.4533,1.4883,2,June,3,0.8006,2,0,0,0.0,1004.383333,16.0,0.0222,24,13,4,0.0,0.0,0.023076923,0
0,0.0,1.184,0.7065,0.4724,2,May,0,-1.8269,2,0,1,0.0,9.0,0.0,0.0063,3,3,2,0.066666667,0.0,0.133333333,0
0,14.63957834,1.2698,0.9151,1.0177,1,Mar,2,0.7585,1,0,0,0.0,2102.581502,36.0,0.0333,47,1,2,0.004166667,0.0,0.010416667,0
0,0.0,0.7992,0.4896,0.6183,1,May,0,-3.4992,1,0,0,0.0,0.0,0.0,0.0026,1,20,1,0.2,0.0,0.2,0
0,0.0,0.3815,0.4618,0.3582,5,Mar,4,-0.0333,4,0,1,0.0,930.3,43.5,0.0044,39,3,1,0.001190476,0.0,0.010997732,0
0,0.0,1.1147,-0.8523,-0.9828,1,Nov,0,-0.639,1,0,1,0.0,164.0,0.0,0.0177,3,3,1,0.0,0.0,0.066666667,0
0,0.0,0.4921,1.5594,1.3309,2,May,0,-0.4717,3,0,0,0.0,43.0,0.0,0.1,1,2,8,0.0,0.0,0.1,0
0,0.0,-1.8053,-0.1459,0.547,1,Mar,0,-0.0143,1,0,1,0.0,183.0,0.0,0.0226,3,1,1,0.0,0.0,0.066666667,0
0,0.0,-0.7051,-1.2853,-1.1347,1,May,0,-2.018,1,0,0,0.4,56.5,0.0,0.0188,4,3,1,0.05,0.0,0.1,0
0,0.0,-1.5809,-0.312,0.6376,1,June,1,-0.9281,4,0,0,0.0,242.1095238,4.0,0.0167,26,1,2,0.0,0.0,0.004273504,0
0,0.0,-0.2587,0.3707,0.567,2,Nov,5,-0.8424,2,0,1,0.0,585.8,46.95833333,0.0137,30,10,1,0.0,0.0,0.002083333,0
0,7.964649501,1.6411,0.5328,0.3212,6,Mar,2,0.5181,2,2,0,0.0,1686.966667,10.0,0.05,27,2,7,0.006451613,451.5,0.023502304,0
0,12.44030746,-1.0673,-0.766,-0.3619,4,May,8,0.8255,2,1,1,0.0,1609.313889,820.8,0.0192,59,2,4,0.010447761,29.5,0.030795428,0
0,0.0,-1.8311,-0.5931,-0.0668,2,Dec,1,0.648,2,0,0,0.0,1792.466667,24.5,0.0294,27,2,2,0.0,0.0,0.01469428,0
0,0.0,0.4049,0.2664,-0.0197,6,Mar,3,1.7245,2,1,0,0.0,2905.943651,1499.571429,0.0123,31,1,7,0.0,186.0,0.010215054,0
0,0.0,-2.4252,-0.8462,-1.2043,2,May,0,-0.8971,3,0,0,0.2,167.5,0.0,0.0167,3,1,8,0.0,0.0,0.022222222,0
0,0.0,-0.2245,-0.5924,-0.5043,2,Nov,1,1.7983,2,0,0,0.0,900.5,5.0,0.0333,12,6,4,0.011538462,0.0,0.026923077,0
0,0.0,0.174,1.4039,0.6786,1,Nov,0,-0.4238,1,0,0,0.0,438.6666667,0.0,0.0044,15,3,1,0.023076923,0.0,0.039487179,0
0,0.0,1.528,-0.8615,-1.5656,2,Mar,0,0.0696,3,0,0,0.0,164.3333333,0.0,0.0203,5,1,2,0.06,0.0,0.06,0
0,0.0,0.3995,-0.0196,0.1687,2,Nov,3,0.6268,2,2,0,0.0,1430.208205,94.0,0.0667,56,3,9,0.02,44.2,0.030388889,0
0,55.01131298,2.9118,-1.353,-1.3976,2,Nov,8,1.8628,2,4,0,0.0,3903.167094,203.9166667,0.0135,118,2,1,0.004098361,114.75,0.012520167,1
0,0.0,0.4712,0.247,0.3376,2,Nov,0,-1.6211,3,0,0,0.0,71.16666667,0.0,0.024,3,3,1,0.066666667,0.0,0.083333333,1
1,13.1168283,1.6117,-2.3135,-1.8591,1,Dec,0,-0.6268,1,0,1,0.0,427.0,0.0,0.0042,9,2,1,0.0,0.0,0.025,1
0,17.39171429,0.095,1.0531,0.7891,2,May,8,0.148,3,0,1,0.0,411.3888889,236.8333333,0.0055,20,3,3,0.00952381,0.0,0.016825397,1
0,0.0,0.5584,0.6434,1.5869,2,Mar,0,-0.0116,2,0,0,0.0,161.0,0.0,0.0827,3,1,1,0.0,0.0,0.066666667,0
0,0.0,0.9871,1.1426,0.3843,2,Feb,0,-0.1746,4,0,0,0.0,160.0,0.0,0.0041,4,3,2,0.0,0.0,0.075,0
1,0.0,-0.6365,2.3804,2.409,2,Nov,0,-0.8583,3,0,1,0.0,115.25,0.0,0.0137,11,10,9,0.027272727,0.0,0.045454545,0
0,0.0,0.057,1.6896,1.707,2,June,7,-0.2672,3,0,0,0.0,341.7,236.4,0.0178,14,3,4,0.059649123,0.0,0.084210526,0
0,9.102937419,0.0764,-0.8924,-0.6493,2,May,1,0.6422,2,0,0,0.0,4555.02381,43.66666667,0.1,57,1,1,0.0,0.0,0.030621469,0
1,72.788,2.6656,-1.5499,-1.4383,1,May,1,0.3031,1,0,0,0.4,417.0,53.0,0.0597,13,3,1,0.0,0.0,0.018181818,1
0,0.0,1.078,0.3491,0.4249,2,Nov,0,1.4427,2,0,1,0.0,4894.851299,0.0,0.0375,84,1,3,0.002682927,0.0,0.028446662,1
0,0.0,-0.2423,-1.4794,-1.3832,7,Nov,0,0.9812,2,0,1,0.0,185.25,0.0,0.0333,22,1,1,0.021212121,0.0,0.075757576,0
0,8.898618695,0.7555,-0.7192,-0.876,4,Nov,0,0.4727,2,0,0,0.0,898.2388889,0.0,0.0176,43,10,1,0.007317073,0.0,0.031707317,1
0,1.119759036,-2.6043,-0.9416,-0.8043,2,May,9,0.7155,2,1,0,0.8,3615.889239,443.2916667,0.2,74,1,3,0.007028112,0.0,0.016930138,0
0,0.0,-0.3941,0.8148,-0.0076,5,Mar,0,-2.0078,2,0,0,0.0,18.0,0.0,0.0417,2,10,3,0.1,0.0,0.15,0
0,6.017563943,1.4973,0.8856,0.8005,2,Nov,6,1.0465,3,1,0,0.0,4653.190245,133.3333333,0.004,129,3,1,0.015662578,398.0,0.025219763,1
0,0.0,-0.4484,0.6514,0.4197,2,Dec,8,1.1977,3,0,0,0.0,1254.112179,225.4166667,0.0111,44,1,3,0.007092199,0.0,0.030129179,0
0,0.0,-0.2813,-0.8134,-0.4473,2,May,0,-0.2329,2,0,0,0.8,336.0,0.0,0.025,17,4,1,0.0,0.0,0.01875,0
0,19.78533333,1.1403,-0.8996,-0.3735,2,May,2,0.3458,3,0,1,0.0,908.5,25.5,0.0136,13,1,4,0.0,0.0,0.013333333,1
1,68.376,1.927,1.6665,1.8246,1,May,0,-0.0611,1,0,0,0.0,722.7,0.0,0.05,19,2,5,0.0,0.0,0.002941176,1
0,0.0,0.23,0.156,0.4494,2,June,0,-1.4569,2,0,0,0.0,11.0,0.0,0.0051,3,4,1,0.066666667,0.0,0.133333333,0
0,0.0,0.1749,0.2827,-0.7708,2,May,0,1.1464,2,1,0,0.6,1736.447368,0.0,0.0271,85,2,2,0.003069054,18.0,0.039989226,0
1,10.83431037,1.2527,-0.1287,-0.5894,2,Mar,1,-0.6099,3,0,0,0.0,663.5,37.0,0.031,12,8,6,0.0,0.0,0.016666667,1
0,15.35760339,0.0297,0.3361,1.1093,2,May,5,0.7036,2,1,0,0.0,4977.85,497.75,0.0675,51,5,1,0.0,10.0,0.015536723,1
0,9.284545518,-0.1288,0.7305,0.5023,7,Nov,9,1.1029,2,4,1,0.0,743.4766667,266.7433333,0.0167,26,2,1,0.0,1312.4,0.021969697,1
0,0.0,-1.124,0.2861,0.9198,1,Dec,7,1.0768,1,6,0,0.0,1123.050824,177.5,0.0442,40,2,3,0.008680556,312.0,0.024695767,0
0,119.6414737,0.2466,0.0287,-0.3034,1,May,4,2.0442,1,6,0,0.0,2748.624538,118.9032258,0.0116,111,3,2,0.005420054,104.5,0.006678351,0
0,0.0,-1.1038,0.1546,-0.2821,2,Nov,4,-0.1895,3,0,0,0.0,686.8789683,37.66666667,0.1,43,3,1,0.004761905,0.0,0.012581699,0
0,9.543060317,0.564,-1.7851,-1.5116,2,Mar,2,-0.3119,2,1,0,0.0,504.0833333,32.0,0.0296,16,8,3,0.005714286,70.0,0.019047619,0
